created_at;full_text;tweet_url
Sat Feb 24 14:04:08 +0000 2024;@MasMasBiassaa Sediakan cat semprot selalu di kendaraan Anda ketemu ginian langsung semprot saja. Percayalah percuma saja lapor polisi meski salah ga ada gunanya jika tak ada tindakan;https://x.com/a_yudhawastu/status/1761391564272841212
Sat Feb 24 10:22:37 +0000 2024;@txtdrpemerintah Percuma lapor polisi soal pelecehan gini selalu dipandang sebelah mata. Keren mba ;https://x.com/givemenobrake/status/1761335818310844654
Sat Feb 24 07:02:33 +0000 2024;@txtdrpemerintah Liat komenan percuma lapor polisi . Ini oknum anggota polisi tu malu gaksih dibilangin gini? Penasaran kan emang minim gawe tapi ahh sudahlah?;https://x.com/ArwikaYulenda/status/1761285469680353453
Sat Feb 24 06:57:59 +0000 2024;@ub_mfs Ini ada yg ngelawan begini nder Soalnya percuma lapor polisi https://t.co/TU7MWapQ1l;https://x.com/hwang_hyunj1n/status/1761284318054539440
Sat Feb 24 06:48:53 +0000 2024;Gila emang pelaku pelecehan :) percuma lapor polisi paling didiemin;https://x.com/txtjiminn/status/1761282027301822972
Sat Feb 24 06:20:06 +0000 2024;Akan kuajari keponakanku n klo one day punya anak cewe jg bakal kuajari ini. Krn percuma lapor polisi. Yg ada malah disepelekan diperas atau malah digodain gajelas (verbal sex harrasment);https://x.com/lim_ariyanto/status/1761274786884567355
Sat Feb 24 06:11:19 +0000 2024;emg harus gini si percuma lapor polisi ntar malah dibilang: yaudah mbanya ga kenapa2 juga kan? ga ada bukti kamera juga *based on my experience y ini ;https://x.com/jelikumyjeli/status/1761272573944627648
Sat Feb 24 05:02:24 +0000 2024;@txtdrpemerintah Mbaknya berani keren soalnya percuma lapor polisi;https://x.com/ttaeekookk/status/1761255230531137792
Sat Feb 24 04:48:38 +0000 2024;@txtdrpemerintah Emng langsung hrs kita yg lawan sendiri percuma lapor polisi pun;https://x.com/blinklockey_12/status/1761251767608897647
Sat Feb 24 04:03:56 +0000 2024;percuma lapor polisi mending pukulin ditempat;https://x.com/cikiinaja/status/1761240518712082891
Sat Feb 24 04:00:04 +0000 2024;Mana yang kemaren bilang korban KS arlo mending lapor polisi ya Lu liat ini komen2 pada bilang percuma juga dibawa jalur hukum kagak akan dapet keadilan;https://x.com/kyujinjagn/status/1761239545948069963
Sat Feb 24 03:22:42 +0000 2024;@txtdrpemerintah that percuma lapor polisi menandakan reputasi polisi buruk bgt di indonesia smpe mrk ga dipercayai atas pekerjaan mereka just wait and see gmn kerjaan mrk bila ga dipercayai masyarakat luas;https://x.com/huevys_/status/1761230139990614092
Sat Feb 24 03:21:48 +0000 2024;Setelah #percumalaporpolisi sepertinya segera menyusul #siasiakeMK. Kayaknya sih sepertinya.;https://x.com/gandjar_bondan/status/1761229917138928083
Sat Feb 24 03:21:42 +0000 2024;@txtdrpemerintah Lapor Polisi percuma jadi bales aja sendiri. Hebat mbak;https://x.com/Sapalocha13/status/1761229891280961893
Sat Feb 24 01:53:45 +0000 2024;Lapor polisi pun juga percuma ya girl;https://x.com/brunhildue/status/1761207754801492040
Sat Feb 24 01:48:40 +0000 2024;Kawal terus mbaknya gesss tar tiba2 dia yg minta maaf #percumalaporpolisi;https://x.com/egktw_/status/1761206477073858901
Sat Feb 24 01:28:29 +0000 2024;@txtdrpemerintah kalo lapor polisi percuma wkwk langsung tabrak aja tuh ampe koid;https://x.com/fairytalee1109/status/1761201396727312726
Sat Feb 24 00:54:13 +0000 2024;@whooshbloop @txtdrpemerintah bukan maen soalnya lapor polisi disini mah percuma wkwk;https://x.com/xxnattss/status/1761192773489979426
Sat Feb 24 00:51:15 +0000 2024;Keren. tapi sedih dikit pada bilang percuma lapor polisi man if only Anies was the president fr;https://x.com/merrrconnn/status/1761192027767918845
Fri Feb 23 23:02:48 +0000 2024;@txtdrpemerintah Karena lapor polisi percuma jadi bertumbuk lah di arena;https://x.com/pcrchaewon/status/1761164736346145197
Thu Feb 22 14:43:45 +0000 2024;@nctzenbase Buy dong tpi kalo ga menang war ya bye. Ga akan beli 2nd hand kalo ga hasil menang war sendiri mending gausah Di wakanda terlalu risky krna lapor polisi percuma penipunya jga terang2an ga takut kasih2 data real jdi ga ada jaminan valid kalo ma;https://x.com/desianaaw12/status/1760676757282406778
Thu Feb 22 10:57:31 +0000 2024;@luckylvforme aplikasi ilegal itu gak akan ada habis nya kamu lapor polisi pun percuma dan gak ada hasil apapun paling kata polisiinya yg sabar aja mba biarin aja ilegal gausah dibayar ;https://x.com/pinjolamnh2759/status/1760619823401468120
Thu Feb 22 08:36:00 +0000 2024;@hariankompas @kompasmuda Lapor ke hati masing2 aja percuma jg dilapor ke polisi atau mk karna mereka sdh 1 server;https://x.com/ferdy05379246/status/1760584208760926586
Thu Feb 22 01:30:02 +0000 2024;@BisKota_ Percuma lapor polisi setahun udah dilepas bakar aja ditempat!! Blokkkk;https://x.com/kimieacila/status/1760477012802810127
Tue Feb 20 09:12:56 +0000 2024;@gengtaibinus Percuma lapor polisi;https://x.com/alana0104914423/status/1759868729444491518
Tue Feb 20 03:08:53 +0000 2024;@jujukyng -Percuma lapor polisi -anak anak orang besar - hukum kek tai -ini indonesia;https://x.com/andre_vwa/status/1759777111760662895
Mon Feb 19 15:10:41 +0000 2024;PERCUMA LAPOR POLISI;https://x.com/INDONESIAPERKS4/status/1759596373572522006
Mon Feb 19 11:56:14 +0000 2024;@ScariestProject Jika saya jadi orang tua korban maka saya akan habisi satu persatu.karena percuma lapor polisi;https://x.com/ratno_willist/status/1759547439177154598
Mon Feb 19 09:39:51 +0000 2024;@KheyL4_8 @squidwardhumble @indr4_m @DivHumas_Polri @ListyoSigitP @CCICPolri @InfoHumasPolri @aduankonten Mending gak usah lapor polisi kalau tau langsung amankan aja. Percuma lapor polisi;https://x.com/ian_atharizz/status/1759513114301886544
Mon Feb 19 05:59:44 +0000 2024;@intinyadeh lapor polisi tuh percuma gak sih. soalnya polisi di indo mau kerja kalo ada duitnya. makanya masnya minta bantuan netizen. minta bantu polisi gk bakal selesai. kntl banget emang polisi wakanda ini.;https://x.com/DONQUIX0TE/status/1759457720305057814
Mon Feb 19 05:58:03 +0000 2024;@jujukyng Lapor polisi percuma gak akan diproses (hukum) pelaku-korban masih anak dibawah umur semua wkwkw beda case sama Mario. Ada yang mau taruhan gak? gue jamin kasus ini berakhir damai. ;https://x.com/stpompey/status/1759457299012231171
Sun Feb 18 13:59:00 +0000 2024;PERCUMA LAPOR POLISI;https://x.com/bukansiapa2712/status/1759215945174978766
Sun Feb 18 11:19:49 +0000 2024;@pierreicon @RonaldoRon5247 @bewyyi @BadraDafa @__PASMANTAP Dikasih bukti suruh lapor polisi Bawaslu Dibilangin percuma lapor jawabnya ya udah terima nasib Hadeeeeuh emang ya pendukung cerminan yang didukung blunder teroos;https://x.com/aprisoo25/status/1759175883359932631
Sun Feb 18 08:31:29 +0000 2024;@DrEvaChaniago Saya akan melakukan hal yg sama jika itu menimpa pada keluarga saya. *tagar lama kita lambungkan kembali. #PercumaLaporPolisi;https://x.com/DidiekMurdock/status/1759133523410330037
Tue Feb 13 13:15:01 +0000 2024;Setelah tagar #percumalaporpolisi terbitlah #dikitdikitlapor https://t.co/DRiN1UPVAQ;https://x.com/yogiadipras/status/1757392934738219440
Mon Feb 12 11:27:36 +0000 2024;@CNNIndonesia Lapor juga percuma polisi dah sengkongkol dengan kubu anda;https://x.com/TobiasKaman4/status/1757003514705056223
Mon Feb 12 04:08:24 +0000 2024;@discountfess Sepertinya semua bank gitu nder nggak menjamin uang balik cuma rekening penipu dibekukan dan kena flag. Lapor polisi juga percuma kalau nominal kecil uang balik kalau penipunya sendiri yang mau balikin;https://x.com/justezx/status/1756892988658315349
Mon Feb 12 04:07:53 +0000 2024;@DivHumas_Polri Kan pernah viral: #PercumaLaporPolisi;https://x.com/AlayPedrosa/status/1756892856810394073
Sun Feb 11 23:44:24 +0000 2024;@hardiyanto384 @Justvonz Eh Hardi tolol. Lu bocil yg nge fans SM capres 02 ya smpe bego gni jd org. Makanya nonton yg full biar lu pinter dan resapi kata2 ny. Data semua di keluarkan di video itu. Dan percuma lapor polisi GK ngaruh Lebih ngaruh lgsg viral;https://x.com/Eka_Alfajri/status/1756826551193366734
Sun Feb 11 16:37:19 +0000 2024;@odid_odid @obviouslynotje @hallettebeth @BuruhSiluman Kalau ada opini percuma lapor polisi dak digubris padahal stigma laporan telat dilaksanakan pihak berwenang bukan cuma soal laporan perkara agama. Hampir semua isue itu ada aja leletnya Jadi ini jadi ;https://x.com/sseemsms/status/1756719072413393270
Sun Feb 11 10:54:59 +0000 2024;@prabowo Selamat sore Pak @prabowo Insyaallah kelak apabila jadi Presiden RI mohon pak maling -maling sawit di Desa Sukatani Balai Kasih Dan Kampung Tempel kec. Kuala Kab. Langkat Sumut dibasmi pak Karena masyarakat sudah sangat resah Kami lapor polisi pu;https://x.com/PerjuanganIndo1/status/1756632918607471038
Sun Feb 11 09:52:01 +0000 2024;@rizqonafi Sampek dibkin film krna mau lapor bawaslu ataupun polisi percuma merka udh dikendalikan kalian semuaaa;https://x.com/atacaty/status/1756617072266862822
Sun Feb 11 02:54:19 +0000 2024;@Pai_C1 Percuma kalo gk lapor polisi;https://x.com/Adekakjill1/status/1756511956352307469
Sat Feb 10 15:11:49 +0000 2024;@Pai_C1 Percuma lapor propam juga polisi;https://x.com/21_rimyu/status/1756335168200356250
Sat Feb 10 15:10:37 +0000 2024;1. Alasan adanya demokrasi kan biar gak ada dinasti. Kalo mau balik monarki sih mending situ ke arab saudi Nyari kerja aja kalo tahu ada yang dapet gara2 nepotisme kesel masa kalo dapet presiden gara2 nepotisme ga kesel 2 dan 3. Kan sudah banyak testimoni #PercumaLaporPolisi;https://x.com/pokeajoke/status/1756334863328972881
Sat Feb 10 14:44:36 +0000 2024;@Syarman59 @bawaslu_RI @DivHumas_Polri Percuma lapor polisi;https://x.com/Jarwo99661180/status/1756328317161246867
Thu Feb 08 05:50:19 +0000 2024;@PamanKikug Masih begitu sampai saat ini. Jadi tag line 'percuma lapor polisi' itu memang benar karena polkisnya juga minta jatah ;https://x.com/rachelslibrary0/status/1755469083305468349
Sun Jan 28 10:41:44 +0000 2024;@sosmedkeras Apakah #percumalaporpolisi msh relevan?;https://x.com/Kode_Bagus/status/1751556156005437815
Sun Jan 28 09:51:37 +0000 2024;@sosmedkeras Percuma lapor polisi kita naikkan kembali citra ini;https://x.com/ocel_20/status/1751543543360033266
Sun Jan 28 09:40:01 +0000 2024;@sosmedkeras Apa iya.Percuma lapor polisi;https://x.com/Afi146/status/1751540625667989978
Sun Jan 28 02:23:29 +0000 2024;@Hokben03 Kan ada hashtag yg sempet viral mas hokben #percumalaporpolisi;https://x.com/CallMeHusnu/status/1751430766633132046
Sun Jan 28 01:24:44 +0000 2024;@CCICPolri Lapor percuma #percumalaporpolisi...kapan mau baiknya ya..institusi ini nunggu menggurita dulu kasus bukan penanganan lapor di awal...;https://x.com/ZainalA25893761/status/1751415982814589435
Sat Jan 27 16:58:37 +0000 2024;@folkshittmedia #percumalaporpolisi apa perlu hastag ini viral lagi?;https://x.com/senandhikaaaa/status/1751288611994231271
Sat Jan 27 16:37:51 +0000 2024;@sosmedkeras percuma lapor polisi kerjanya nunggu bayaran gede dulu atau viral;https://x.com/JelaangR/status/1751283387787338064
Fri Jan 26 18:05:02 +0000 2024;@sailorpohon Bahkan lapor polisi pun percuma;https://x.com/_argnwn/status/1750942941382910145
Fri Jan 26 14:39:24 +0000 2024;@CCICPolri @ahriesonta @ListyoSigitP bagaimana dengan slogan #presisi nya om sedangkan fakta dilapangannya sungguh mengecewakan apakah memang @DivHumas_Polri memang tidak bisa dipercaya lagi #percumalaporpolisi;https://x.com/rezkyparmala13/status/1750891191103897773
Fri Jan 26 09:16:05 +0000 2024;@arifincharlie @muchlis_ar @wilson09860484 @DivHumas_Polri Tolol kau bangsat. Otak micin otakmu. Di rezim joko widodo #noviralnojustice #percumalaporpolisi . Rusak penegakan hukum n keadilan di rezim joko widido. Otakmu gak smpai. Mati aja kau anjing!;https://x.com/AW_AnimalsWorld/status/1750809826752659767
Fri Jan 26 02:13:00 +0000 2024;@pras_robin @BisKota_ @calomagang @BahasBus @seringkluyuran @CaloTerminl @dprpbismalam Hajar sik boss Ojo dinwhke polisi Percuma mung dikon wajib lapor tok nek wes bar yo mulai meneh. Hajar sampe remuk raine ben kapok;https://x.com/fazzarahmad/status/1750703353171231171
Thu Jan 25 11:57:27 +0000 2024;@mohmahfudmd @TwitterID Coba @X kenapa kok bisa gitu? Tagar #percumalaporpolisi juga jadi dikit bisa ditemukan cuitannya padahal sempat ramai sekali tagar itu.;https://x.com/ahsanridhoi/status/1750488048004153507
Wed Jan 24 13:29:19 +0000 2024;@DivHumas_Polri @ListyoSigitP Bapak atau Ibu Polisi yang terhormat sy tahu tugas Bapak-Ibu berat menjaga keamanan negara. Tapi Pak anak yang melapor ini juga warga negara yang butuh bantuan Bapak/Ibu loh. Cobalah gunakan sedikit perasaan bagaimana kalau y;https://x.com/er2en/status/1750148778336874541
Wed Jan 24 13:27:34 +0000 2024;Akhirnya keponakan gw lapor lah ke 112 dan ada Petugas Polisi datang ke rumahnya tp beginilah tanggapan sang oknum itu di rumahnya. Smp ga bs berkata2 gw. @DivHumas_Polri @ListyoSigitP Apakah benar #percumalaporPolisi ini? https://t.co/hJRzZtvLJk;https://x.com/er2en/status/1750148337750462970
Wed Jan 24 13:22:54 +0000 2024;Agak gmn ya dengan tingkat keperdulian Polisi kita. Keponakan gw usia 18 tahun coba menyelamatkan keluarganya dengan telpon 112 krn liat Mama nya suka dipukuli Papa nya didepan adiknya yang masih usia 7 tahun smp keponakan gw yg kecil trauma ga mau sekolah. #percumalaporPolisi;https://x.com/er2en/status/1750147164783964342
Wed Jan 24 08:14:22 +0000 2024;@tubirfess ini udah bener tindakannya percuma lapor polisi nggak akan ditanggepin mending lapor netizen aja semoga dengan viral bisa diusut tuntas;https://x.com/skripsimaniaaa/status/1750069518192550134
Tue Jan 23 17:10:49 +0000 2024;@jujukyng @RadioElshinta Si paling presisi emang selalu blunder #percumalaporpolisi;https://x.com/anuraga123/status/1749842131685171665
Tue Jan 23 12:33:21 +0000 2024;@gaudutgauwu @chieru_bE kan konteksnya komedi. kalau emang gak terima tinggal lapor ke polisi. tapi setelah itu gak usah nuntut kebebasan berekspresi dan berpendapat percuma kalau ujungnya kalian lapor polisi;https://x.com/YuhriAchirul/status/1749772303544795186
Tue Jan 23 06:24:58 +0000 2024;@cvltlord cok ancen #percumalaporpolisi ngono diwarah hoaks ngenteni kedadian terbacok temenan a wong wong iki;https://x.com/alfanrahadi/status/1749679599653736526
Tue Jan 23 00:29:39 +0000 2024;@KawalSiber49408 @ahriesonta @ListyoSigitP tolong buktikan om kalau #percumalaporpolisi itu bukan realita dinegeri ini;https://x.com/rezkyparmala13/status/1749590182196867136
Sun Jan 21 14:34:11 +0000 2024;@bintangepyg @notyoursirius @UNSfess_ Di kost ku juga tu dah di gembok kamarnya eh bisa dibuka dong gaada tanda2 di bobol lagi mau lapor polisi juga percuma;https://x.com/manggamnalagi/status/1749077939898257881
Sun Jan 21 02:50:28 +0000 2024;@Bekind1860430 @Pguybnkorbntipu @CCICPolri @DivHumas_Polri @KawalSiber49408 @ListyoSigitP @folkshittmedia @kegblgnunfaedh @sosmedkeras @Giarsyahsyifa @Poldametrojaya_ apa #percumalaporpolisi itu nyata om @ahriesonta @ListyoSigitP @DivHumas_Polri @CCICPolr;https://x.com/rezkyparmala13/status/1748900844458922025
Sat Jan 20 14:48:55 +0000 2024;@EdiTengik @abu_waras @aniesbaswedan Ini mah gk kasar mbak serius didesaku drug sudah mewabah judi online aku rugi 405jt gk lapor polisi percuma hukum gk jalan. Yg ada keluar lg uang penjahatnya gk ditangkap. Jadi nilai 11 atas kinerja bisa2 sj. Wong itu ;https://x.com/reyhanarif/status/1748719259575050322
Sat Jan 20 14:09:00 +0000 2024;@Bekind1860430 @CCICPolri betul om @ahriesonta @ListyoSigitP kasus yang dari tahun 2022 hingga sekarang masih berlanjut dan sudah tidak terhitung korban dan kerugiannya. Tolong buktikan tindakan #presisi nya sehingga kami percaya bahwa #percumalaporpolisi;https://x.com/rezkyparmala13/status/1748709211050262966
Sat Jan 20 05:57:47 +0000 2024;Huhu sedih banget baca ini karena aku punya pemikiran yg sama. Ketika ada masalah harusnya bisa ngadu ke polisi tapi takut ribet + makin bokek. Pernah sekali lapor tp disuruh ini itu yg kalo dipikir2 juga percuma kelamaan.. malingnya dah kabur jauh. Jadi yaudah ikhlasin aja deh.;https://x.com/siwipm99/status/1748585592861131050
Sat Jan 20 05:27:24 +0000 2024;@insecuristy Semoga cepet ketemu. #percumalaporpolisi tmn gw khilangan motor di jaktim nyari brg temen² tongkrongan. Malingnya ktemu motornya udh di jual ke cianjur. Bonyokin malingnya trus kasih ke polisi. Minimal puas mukulin malingnya;https://x.com/darkshine_1890/status/1748577948561748313
Sat Jan 20 01:02:54 +0000 2024;Sebagai korban pernah kehilangan motor itu ngerasa percuma lapor polisi cuma dapet surat keterangan hilang doang ;https://x.com/rerenisgood/status/1748511386047758600
Fri Jan 19 22:41:13 +0000 2024;@santun62 @henrysubiakto percuma lapor Bawaslu KPU Polisi semua sudah di cengkraman Jokowi..;https://x.com/AnaSamhad/status/1748475730844066168
Fri Jan 19 13:47:27 +0000 2024;@David_Wijaya03 @Paltiwest @kesittt @narkosun @triwul82 @Anak__Ogi @03__nakula @__AnakKolong @AK__aja @Aryprasetyo85 @Miduk17 @Jr_Kawe19 @riza_ajir @seruanhl @syahirularif Bukannya pejabat ymyang deklarasi yang ditangkap malah orang yg membantu ungkap kej;https://x.com/partaisomed/status/1748341403824816154
Fri Jan 19 12:37:01 +0000 2024;@insecuristy Kalo masih kredit biasanya ada asuransi nya diurus aja laporan kepolisian nya kak buat claim asuransi Kalo gak kredit aq turut prihatin kak krn lapor polisi jg percuma;https://x.com/irene_ireng/status/1748323678176346155
Fri Jan 19 00:17:15 +0000 2024;@merapi_uncover @dika_perkasa Jebul okeh masalah ngeneki wkwk kaplingane bapakku 2 tahun yo ra beres masalah e. Malah ilang wong e. Hastag percuma lapor polisi wkwk;https://x.com/Rakazeta_/status/1748137509216006646
Thu Jan 18 14:32:04 +0000 2024;@Pguybnkorbntipu @tempodotco @ahriesonta @ListyoSigitP melindungi melayani dan mengayomi siapa ? #percumalaporpolisi;https://x.com/rezkyparmala13/status/1747990243608051855
Thu Jan 18 14:28:25 +0000 2024;@Pguybnkorbntipu @tempodotco @aniesbaswedan @prabowo @ganjarpranowo tolong bantuannya pak untuk membongkar kasus sindikat penipuan online yang merugikan masyarakat luas tolong buktikan bahwa negara ini masih aman untuk rakyat biasa #percumalaporpolisi;https://x.com/rezkyparmala13/status/1747989323943903260
Thu Jan 18 14:13:39 +0000 2024;@Pguybnkorbntipu @tempodotco @ahriesonta @ListyoSigitP bagaimana tanggapannya pak apakah slogan melindungi mengayomi dan melayani kepolisian itu memang nyata atau hanya iklan semata #percumalaporpolisi;https://x.com/rezkyparmala13/status/1747985606570135591
Thu Jan 18 06:53:11 +0000 2024;@Hellenica7 @yamuhaeppam @sadsuave Walaupun dilacak jg percuma kak aku pernah sampe lapor polisi jg hasilnya nihil;https://x.com/arianawldr/status/1747874760112091462
Thu Jan 18 03:38:29 +0000 2024;@narkosun @CherylTanzil @mohmahfudmd Lapor polisi juga percuma ;https://x.com/OtigusN/status/1747825764261847461
Thu Jan 18 02:01:00 +0000 2024;@yaniarsim @PKSejahtera @pgmoraaji Percuma lapor polisi. Biarin aja dia koar2. Makin sering makin keliatan ilmunya cetek. Ngomongin orang memecah belah lah dia sendiri mecah belah ummat. Masing2 pakai madzhab Gus. Silahkan jalankan selama itu Aswaja.;https://x.com/afurkon190498/status/1747801228632068142
Wed Jan 17 11:22:01 +0000 2024;@yamuhaeppam akhirnya yaudah saya bilang ikhlasin aja karena mustahil balik uangnya. penipuan kaya gitu sulit diatasi buat orang awam kaya kita kalaupun lapor polisi juga percuma. yg sabar ya mbak semoga bisa jadi pelajaran hidup yg berarti. sekali lagi s;https://x.com/cagitalius/status/1747580026353221737
Wed Jan 17 10:47:48 +0000 2024;@SeputarTetangga Ga paham sih Kasian tp yaa itu salah mereka sndri knp ga aware sm hal2 bgni Mudah sekali tertipu Mau bikin jera jg percuma Yg ky bgtu mah mereka ketawa2 aja dpt duit Lapor polisi percuma Satu2nya jln ya ikhlasin dan jadiin pembelajaran bu;https://x.com/andrevolusi/status/1747571417452011891
Wed Jan 17 06:26:53 +0000 2024;@yamuhaeppam Kak maaf ini udah sering banget terjadi kayanya gabisa balik lapor polisi percuma kayanya karna ini sindikatt dan semuanyaa dari grup nomor rekening itu pake perantaraa di tiktok udah banyak yg ketipu ginian bahkan ratusan juta lapor polisi p;https://x.com/baeksxuzy/status/1747505753613537686
Wed Jan 17 04:44:14 +0000 2024;@infobayor kade yor mending teu di angkat terus penipuan kieu lapor polisi ge percuma teu malik duit balik deui lebih berhati yor ;https://x.com/AbiAntik/status/1747479921109402084
Tue Jan 16 10:13:49 +0000 2024;#PercumaLaporBawaslu ga sih? dulu ada #PercumaLaporPolisi wkwk;https://x.com/helloprivyet/status/1747200476989526106
Tue Jan 16 01:52:16 +0000 2024;@antikorupsi Langsung bongkar aja min Percuma lapor Polisi dan KPK Toh mereka cawe-cawe nuruti Jokowi;https://x.com/objektifitas/status/1747074258243866832
Mon Jan 15 16:35:15 +0000 2024;@PRDepok sampai sekarang belum ada tindakan #presisi dari @ListyoSigitP @ahriesonta @CCICPolri @DivHumas_Polri membongkar sindikat penipu ini atau memang betul #percumalaporpolisi;https://x.com/rezkyparmala13/status/1746934079004750253
Mon Jan 15 16:28:29 +0000 2024;@antaranews penegak hukumnya @DivHumas_Polri dan @CCICPolri kurang cepat instansi @kemkominfo kurang tegas lembaga @ojkindonesia dan @PPATK tidak bisa diharapkan apalagi @bank_indonesia yang susah bekerja sama #percumalaporpolisi;https://x.com/rezkyparmala13/status/1746932375802774006
Tue Jan 09 05:18:52 +0000 2024;@traveloka percuma lapor polisi kak . tidak ada solusi uang kita juga tidak akan kembali;https://x.com/emiigebol87/status/1744589535596720262
Tue Jan 09 02:23:52 +0000 2024;Ga paham lagi sama yg katanya oknum polisi #percumalaporpolisi Gaya dengan seragam cuma makan gaji buta.. pantes selama ini kasus pencurian cuma sebagian yg terpecahkan smpe tuntas. https://t.co/q4t1FKKyzR;https://x.com/Noda_membandel/status/1744545493420830834
Mon Jan 08 14:58:50 +0000 2024;@DivHumas_Polri mana buktinya memberikan rasa aman itu sindikat penipuan online yang dari tahun 2021 hingga sekarang tidak juga berhasil dibongkar dan dihancurkan sama @CCICPolri @kemkominfo juga tidak ada tindakan memberantas iklan yang bertebaran dimedi;https://x.com/rezkyparmala13/status/1744373100991381511
Mon Jan 08 12:04:58 +0000 2024;@kegblgnunfaedh Bisa gak sih ngecek sepeda adekku juga jadi korban kebohongan oknum tni udah lapor polisi percuma gak di tindaklanjutin;https://x.com/GeraiKeranjang/status/1744329342963093960
Sun Jan 07 16:19:45 +0000 2024;@CCICPolri dari pada cuma kasih saran lebih baik usut siapa pelakunya lacak keberadaannya hancurkan sindikat penipu yang mengganggu keamanan masyarakat ini jangan cuma bisanya minta gaji dan tunjangan #percumalaporpolisi;https://x.com/rezkyparmala13/status/1744031075293417489
Sun Jan 07 16:14:36 +0000 2024;@1HlbnLYh6dLv9qG @CCICPolri bagaimana kalau coba ketemu pak @ahriesonta atau petinggi @CCICPolri dulu untuk bertanya tentang kasus sindikat penipu ini kak. Coba pakai cara baik-baik dulu bagaimana tanggapannya #percumalaporpolisi;https://x.com/rezkyparmala13/status/1744029777785393598
Sun Jan 07 06:06:38 +0000 2024;Percuma lapor polisi tuh memang benar nyata adanya;https://x.com/fikissme/status/1743876780711444710
Sun Jan 07 04:45:56 +0000 2024;@roomkost @Fahrihamzah Kalo dulu percuma lapor polisi sekarang #percumalaporbawaslu;https://x.com/awewidodo/status/1743856468850528593
Sun Jan 07 03:39:15 +0000 2024;@171cakmus @dedykurniawands @islah_bahrawi Penganiayaan tdk d benarkan dlm kondisi apa pun klu meresahkan mabuk bisa membahayakan nyawa org lain pada saat berkendara apa gk perlu d tindak? Mreka bolak balik bawa motor kondisi mabuk kampanye atau ngajak ri;https://x.com/MaisterBianco/status/1743839690627907724
Sat Jan 06 23:26:43 +0000 2024;@DivHumas_Polri @TMCPoldaMetro @CCICPolri Sampai kapan kalian jadi penegak hukum yg menegakkan HAM. Brutal dan penuh kekejaman.. Sono para teroris papua kalian lakukan spt ini.. #PercumaLaporPolisi;https://x.com/maju_ahmad/status/1743776137816481834
Sat Jan 06 14:48:50 +0000 2024;@DivHumas_Polri sayang nya kasus sindikat penipuan online berkedok kerja paruh waktu dari tahun 2021 himgga sekarang belum juga ada titik terangnya #percumalaporpolisi;https://x.com/rezkyparmala13/status/1743645808870773050
Sat Jan 06 08:24:42 +0000 2024;kalo anak bapak bermasalah mesti bapak bawa dia ke polisi. tapi percuma lah lapor polisi karna ntar diapain. malah bapak ini ngebvnvh anaknya sendiri malah dijebroskan ke penjara ;https://x.com/zoehdy_/status/1743549137122177444
Sat Jan 06 08:13:14 +0000 2024;@narkosun secara g lgsg bapak ini ngmg percuma lapor polisi dong y;https://x.com/haris_muhtd/status/1743546249452958040
Sat Jan 06 08:00:17 +0000 2024;Bapack di video ini aja bilang #PercumaLaporPolisi ;https://x.com/PNS_Ababil/status/1743542991737024676
Sat Jan 06 00:30:47 +0000 2024;@REP0RT_ID #PercumaLaporPolisi terjadi lagi.. ..;https://x.com/AamiinSaaba/status/1743429872104710152
Fri Jan 05 19:57:10 +0000 2024;@_BungHerwin @islah_bahrawi Bukan begitu logic yang sedang beliau sampaikan. Di lapangan ada yg provokasi lapor polisi juga percuma karena kalau polisi larang akan dianggap partisan anti 03. Jadinya oknum2 itu ambil tindakan sendiri. Harusnya yg salah 2 b;https://x.com/reeve4love/status/1743361014870221224
Fri Jan 05 16:57:36 +0000 2024;@Paltiwest dengan kata lain lapor polisi juga percuma dan cma TNI yg bisa menangani?;https://x.com/Rhae_Gdheq/status/1743315826193940487
Fri Jan 05 16:20:56 +0000 2024;@tarorumput Udah mending gausah pake dana lagi percuma. Gue udah lapor CS udh lapor polisi ga ada tindak lanjut. Mending tinggalin rame2 tuh aplikasi.;https://x.com/rachmifajri/status/1743306598079209518
Fri Jan 05 15:16:11 +0000 2024;@REP0RT_ID Jangan sampe #PercumaLaporPolisi benar adanya sebab Akibat dari Perilaku ApH itu sendiri yg semena mena terhadap Warga Negara nya @DivHumas_Polri @ListyoSigitP;https://x.com/enot_inot/status/1743290301404565869
Fri Jan 05 14:39:04 +0000 2024;@tanyarlfes Hukum tajam bgt ya kalo ke org ya gada kuasa kayak gini seakan udh paling adil padahal kalo diliat ke atas banyak bgt kasus yg ga diselesaikan karena pelaku punya kuasa #Percumalaporpolisi;https://x.com/byoncee_/status/1743280963222896938
Fri Jan 05 12:26:56 +0000 2024;@kimyeoggi #percumalaporpolisi hrus ny slam olahraga dlu;https://x.com/Sulaima43553768/status/1743247709082165556
Fri Jan 05 10:12:58 +0000 2024;@tanyarlfes Jadi makin percaya kalau hastag #percumalaporpolisi itu adalah sebuah kebenaran;https://x.com/ipannn005/status/1743213995723829349
Thu Jan 04 22:56:22 +0000 2024;Kalau terpilih semoga mendorong reformasi kepolisian bung. https://t.co/ezodcbathL #PercumaLaporPolisi;https://x.com/gitaputrid/status/1743043722571641135
Thu Jan 04 15:12:32 +0000 2024;Ya mau gimana lagi Mau lapor polisi?percuma Ga bakal motor balik juga Udah 2x;https://x.com/Bubakul_/status/1742926996492177473
